tau,total_energy_fraction,total_critical_fraction,C0_fraction,E0_fraction,N0,minority0,scale0,Rinf0,concentration0,Q3_0,Q8_0,Q16_0,C1_fraction,E1_fraction,N1,minority1,scale1,Rinf1,concentration1,Q3_1,Q8_1,Q16_1
0.0,1.0,1.0,1.0,1.0,6.465486640239153,0.3681210446747663,1.0,1.0,12.225505060972356,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0025,0.9999918307353999,0.9999775777674004,0.9999597675667173,0.9999801844927061,6.465354632261132,0.3681184975549814,0.9999795826694314,1.0004805445263873,12.231251413209899,1.000362370897511,1.0010025352615977,1.0009155747236793,1.7726295207439375e-05,1.147104615899325e-05,9.991165867184794,0.40950280462274846,1.545307634695728,0.004985310760503923,27.80817460695517,0.0047107757819566925,0.004933210677095377,0.005007727692520609
0.005,0.9999836616334976,0.9999658810245445,0.999894565996518,0.9999370162407066,6.4652121614647715,0.3681158880743705,0.999957547081967,1.000985839621727,12.23742331376435,1.0007096869524172,1.00198501586952,1.001808823480481,7.097853432723235e-05,4.5944273706258314e-05,9.988421372606574,0.4092878533264304,1.5448831508585579,0.00997183665313736,27.78573611894792,0.009428369165773703,0.009872656537235543,0.010019665232168136
0.0075,0.9999754924694974,0.9999649354927295,0.9998043152555803,0.9998704087564257,6.465059258207461,0.3681132380519543,0.9999338979329054,1.0016160816734232,12.245246502556382,1.001041861627123,1.0029473483893212,1.0026798652407314,0.0001598598881602939,0.00010350494524620403,9.985725500863552,0.40907370699494777,1.5444661873888257,0.014957241896688825,27.759790357570704,0.014152345218248893,0.014817772112901511,0.015035317829330937
0.01,0.9999673230182861,0.9999747657476422,0.9996889416297752,0.9997802814010871,6.464895954383343,0.36811056938622383,0.9999086401552308,1.0022044177273313,12.252681943653089,1.001358811867288,1.0038894453865832,1.0035288288560384,0.00028446441958102835,0.00018423182838546917,9.983079039829938,0.40886038960611065,1.5440568661449856,0.019939193823252297,27.73035086609716,0.018882271750525023,0.019767998479048973,0.020054207521808455
0.0125,0.9999591530544389,0.9999953952159836,0.9995483777443722,0.9996665594091367,6.464722283396899,0.3681079040456728,0.9998817789155272,1.0027507894938241,12.259729679800051,1.0016604581178752,1.0048112253893209,1.0043558528154841,0.00044487713307782295,0.0002881971981094418,9.980482736581907,0.40864792345644035,1.5436553026753663,0.02491536522433626,27.69743293584232,0.02361771945408287,0.02472278347714673,0.025075873314604126
0.015,0.999950982352227,1.0000268461725175,0.9993825625795683,0.9995291739087677,6.4645382801362254,0.3681052640592836,0.9998533196098458,1.003255148416101,12.266389823451537,1.0019467243370617,1.005712612846398,1.0051610849860926,0.0006411740265081426,0.00041546684241457443,9.977937296666727,0.4084363291582075,1.5432616061051287,0.029883436699381812,27.661053603542804,0.02835826203101742,0.029681581932656912,0.030099871271976972
0.0175,0.9999428106856225,1.0000691397375354,0.9991914414818522,0.9993680619385484,6.464343980946092,0.36810267150697973,0.9998232678595376,1.0037174556885553,12.27266255666231,1.0022175380080622,1.0065935380820554,1.005944682337629,0.0008734221448103846,0.0005661000710937484,9.97544338344622,0.4082256256429285,1.54287587903472,0.03484109900345487,27.62123164749214,0.03310347631779926,0.03464385586572296,0.03512577456044112
0.02,0.9999346378283058,1.0001222958747276,0.9989749661712147,0.9991831664601643,6.46413942360072,0.3681001485100525,0.9997916295070431,1.0041376822703882,12.278548130961289,1.002472830148855,1.007453937246665,1.0067068106518526,0.0011416796354317812,0.0007401497275757931,9.973001617515832,0.40801583017128307,1.5424982174500232,0.03978605539087614,27.577987582435167,0.03785294240111292,0.03960907469480496,0.04015317344161486
0.0225,0.9999264635536723,1.0001863333894476,0.9987330947442222,0.9989744363672776,6.463924647276377,0.3680977172215728,0.9997584106116538,1.004515808894413,12.284046867206824,1.0027125353195336,1.008293752263806,1.0074476442163727,0.0014459958052496806,0.0009376622037245245,9.97061257620055,0.40780695834938396,1.5421287106443924,0.044716023951557445,27.53134365322701,0.042606243725685215,0.04457671543297513,0.04518167521405981
