tau,total_energy_fraction,total_critical_fraction,C0_fraction,E0_fraction,N0,minority0,scale0,Rinf0,concentration0,Q3_0,Q8_0,Q16_0,C1_fraction,E1_fraction,N1,minority1,scale1,Rinf1,concentration1,Q3_1,Q8_1,Q16_1,C2_fraction,E2_fraction,N2,minority2,scale2,Rinf2,concentration2,Q3_2,Q8_2,Q16_2
1.245,0.8204229456329509,1.423564528344098,0.29742683467505854,0.2963782694060099,6.833323137158029,0.3902511320585244,1.003537928982277,0.4224078850936836,11.626536805550465,0.4643123483516135,0.40935202580260205,0.4116722761522768,0.519754565659339,0.32989115715517453,10.728173922913433,0.42636781700851806,1.5755334885040777,0.5281496874967072,21.632517831728112,0.6372749994911792,0.525318945092701,0.5230061535660756,0.37910978359427094,0.12061681772784569,21.402045994567754,0.48075650598980096,3.143092238179232,0.31074995226078983,41.99252653769169,0.44421448822177617,0.2923866931846183,0.29690856183206615
1.2475,0.8197579505357876,1.4234228256576613,0.2975339581140529,0.2964870261038918,6.8332767902678055,0.39017866006079543,1.0035311225044776,0.422400100013013,11.62411111857289,0.4643460127404882,0.40921811134534875,0.41155386207299294,0.5179648967861561,0.32876613520277875,10.727818532346273,0.4263597165161344,1.5754812960485785,0.5262856896752901,21.5923055057198,0.6357629738921637,0.5239838803365366,0.52167088034824,0.37963097450295513,0.12076734375641271,21.404756537884555,0.4807549564876992,3.1434903070209894,0.309664759662005,41.825091032409276,0.44435208834899864,0.2920741339456993,0.2961978318102535
1.25,0.8190918233389753,1.4232731322562235,0.2976395187029993,0.29659449710729247,6.8332242184418375,0.39010706276880397,1.0035234018361738,0.42238830595467297,11.62159101406532,0.46437884223179665,0.409084339680098,0.41143507036468985,0.5161838241467754,0.3276464035414952,10.72746614107274,0.4263576888722369,1.5754295440676267,0.5244234221269369,21.551926873118916,0.6342556291247005,0.522654151301476,0.520345404817262,0.3801391767556529,0.1209137924972791,21.40745075228164,0.48075992510313564,3.143885977806933,0.30884078312162755,41.6937782074138,0.44448149540822995,0.29175297430294167,0.29546949006352613
1.2525,0.8184245682715667,1.423115533448292,0.297743480515145,0.2967006438478404,6.833165491496871,0.3900363274643389,1.003514777230613,0.4223724245610421,11.618975234607586,0.4644107869043889,0.40895062689943007,0.4113157847037389,0.5144114573772679,0.3265320142806679,10.727117371458933,0.4263617409973613,1.5753783239615513,0.5225630019775234,21.511385417919946,0.6327530116392137,0.5213296178341617,0.5190294401170448,0.38063459277339173,0.12105621372327217,21.41013155226059,0.48077130864045425,3.1442796785590987,0.30795797260624774,41.555338012881215,0.44460290082087717,0.29142368450275974,0.29472474109136715
1.2550000000000001,0.8177561891631067,1.4229501051645834,0.297845808659898,0.2968054286729908,6.8331006816425015,0.38996644113251866,1.0035052592924554,0.4223523770325938,11.616262496029288,0.4644417977187837,0.4088168894283658,0.4111958890449922,0.5126479040029206,0.3254230186891821,10.726772837821096,0.4263718709795589,1.5753277259484852,0.5207045361007284,21.470684227058424,0.6312551677086944,0.5200101345359709,0.5177226734292177,0.3811174135389532,0.12119465417715308,21.41280172404335,0.4807890045889213,3.1446718184604485,0.30701745529677515,41.4099214029303,0.4447164846842129,0.29108674346116636,0.2939648583243842
1.2575,0.8170866894532901,1.4227769126443077,0.29794646925412926,0.29690881481992426,6.833029863415852,0.38989739039349247,1.0034948589681798,0.42232808407288513,11.613451486291732,0.46447182648145957,0.40868304399238914,0.4110752676055737,0.5108932692720849,0.32431946712636023,10.726433144972027,0.4263880682640926,1.5752778388508897,0.5188656822799991,21.43055131025304,0.6297621434816971,0.5186955515591907,0.5164247684206031,0.38158781750583143,0.12132915734826123,21.41546390581879,0.4808129111029742,3.145062784953892,0.306020369724263,41.257680296117236,0.4448224159539444,0.29074263969295366,0.2931911874773168
1.26,0.8164160722121239,1.4225960093453869,0.2980454293849941,0.29701076638049906,6.832953113628357,0.3898291614442767,1.0034835875382697,0.42229946584175077,11.610540864789403,0.46450082580116586,0.40854900758719565,0.410953804854799,0.5091476559536865,0.3232214089525342,10.72609888664658,0.42641031387356,1.5752287498643263,0.5171607108188401,21.395716536549596,0.6282739850088185,0.5173857154458218,0.5151353678735381,0.3820459697390384,0.1214597633129497,21.41812056980745,0.4808429269686938,3.1454529411083234,0.3049678755309057,41.098768901631665,0.44492085319299907,0.2903918719097024,0.2924051492695347
1.2625,0.8157443401701255,1.4224074363211106,0.298142657064836,0.29711124825808993,6.832870511318372,0.3897617400117045,1.0034714566102532,0.4222664419216012,11.607529262177643,0.4645287490388412,0.40841469745330816,0.41083138551411075,0.5074111641053076,0.32212889242276205,10.725770643834524,0.42643858065789936,1.57518054431262,0.5154590208406042,21.360793689296038,0.62679073824433,0.5160804699858912,0.5138540964359458,0.3824920212746806,0.12158650863377583,21.420774006267127,0.480878951526772,3.1458426232696937,0.3038611630492856,40.93334501119085,0.4450119458030348,0.2900349492582657,0.2916082413013644
1.2650000000000001,0.8150714957568158,1.4222112221789092,0.298238121179025,0.2972102261175008,6.832782137701743,0.3896951113169907,1.0034584781114424,0.42222893130075717,11.604415280796685,0.46455555025299855,0.40828003105817584,0.41070789456989915,0.505683890817339,0.3210419645664357,10.725448983044013,0.4264728335727941,1.5751333053928342,0.5137606589997471,21.32578366786767,0.6253124490235911,0.5147796570694403,0.5125805634267939,0.38292610869986293,0.12170942631636268,21.4234263096867,0.4809208845289775,3.1462321390334425,0.302701462854689,40.76157127899256,0.44509583507868977,0.2896723912174087,0.2908020389444877
1.2675,0.814397541145095,1.422007383582958,0.29833179142774086,0.29730766632934585,6.832688076111423,0.3896292600517634,1.0034446642800676,0.42218685237617054,11.601197495713073,0.46458118414248295,0.40814492608741215,0.41058321730053693,0.5039659299370892,0.31996067105479986,10.72513445450971,0.42651302998406826,1.5750871139121179,0.5120656678381941,21.290687209722304,0.6238391630147867,0.513483117506266,0.5113143656356433,0.38334835396668016,0.12182854582620478,21.426079367507167,0.48096862592042317,3.146621765588075,0.3014900555036352,40.58361651946027,0.44517265468455747,0.2893047272053572,0.2899881951637856
