restart,iteration,tau,q3,q3_per_octave,objective_score,smooth_peak_score,critical_fraction,scale_ratio,local_reynolds_ratio,source_l3,source_concentration,source_i4,penalty,loss,learning_rate,feasible
0,185,1.1,0.9946657419204712,0.9914842733880497,0.9914842733880497,0.9596020579338074,0.8461856842041016,1.542637825012207,0.9746400117874146,1.4953373670578003,11.230985641479492,18.015954971313477,0.0,0.041236601769924164,0.0021409357441545605,1
0,190,1.1,0.9948625564575195,0.9917951994022902,0.9917951994022902,0.9598840475082397,0.8465123772621155,1.5424096584320068,0.9740035533905029,1.4954121112823486,11.227145195007324,18.014917373657227,0.0,0.040942784398794174,0.0020995774875756635,1
0,195,1.1,0.9950518012046814,0.9920944469494317,0.9920944469494317,0.9601563811302185,0.8468325138092041,1.5421942472457886,0.9733361601829529,1.4954839944839478,11.223356246948242,18.01393699645996,0.0,0.040659110993146896,0.002057701536349539,1
0,200,1.1,0.9952337741851807,0.9923824567924593,0.9923824567924593,0.9604194164276123,0.8471460342407227,1.5419913530349731,0.9726418852806091,1.4955527782440186,11.219620704650879,18.013002395629883,0.0,0.04038519784808159,0.002015349216984299,1
0,205,1.1,0.9954087734222412,0.9926596670149412,0.9926596670149412,0.960673451423645,0.8474524617195129,1.5418002605438232,0.9719249606132507,1.495618462562561,11.215932846069336,18.0120792388916,0.0,0.04012072831392288,0.001972562326105901,1
0,210,1.1,0.9955769777297974,0.9929263221709916,0.9929263221709916,0.9609186053276062,0.8477507829666138,1.5416196584701538,0.9711892604827881,1.4956804513931274,11.21229362487793,18.011146545410156,0.0,0.03986557200551033,0.0019293830892099175,1
0,215,1.1,0.9957388639450073,0.9931831550701977,0.9931831550701977,0.961155116558075,0.8480415344238281,1.5414490699768066,0.9704381227493286,1.495739221572876,11.208702087402344,18.010183334350586,0.0,0.03961947187781334,0.0018858541189900732,1
0,220,1.1,0.9958944320678711,0.9934301368590266,0.9934301368590266,0.9613834023475647,0.8483241200447083,1.5412877798080444,0.9696751236915588,1.495794415473938,11.205157279968262,18.009178161621094,0.0,0.03938198834657669,0.0018420183732846575,1
0,225,1.1,0.9960441589355469,0.9936680041156316,0.9936680041156316,0.9616036415100098,0.8485979437828064,1.5411351919174194,0.9689029455184937,1.495845913887024,11.201658248901367,18.008119583129883,0.0,0.039152927696704865,0.001797919112682329,1
0,230,1.125,0.9961853623390198,0.9939225483622702,0.9939225483622702,0.9618158936500549,0.8534514307975769,1.5443052053451538,0.9694922566413879,1.4958938360214233,11.19820785522461,18.00699806213379,0.0,0.03893222659826279,0.0017535998578291332,1
0,235,1.125,0.9963429570198059,0.9941721889190315,0.9941721889190315,0.9620206356048584,0.8537325263023376,1.5441707372665405,0.971298098564148,1.4959378242492676,11.194806098937988,18.00580596923828,0.0,0.03871937841176987,0.0017091043464788824,1
0,240,1.125,0.9964938759803772,0.9944113791351897,0.9944113791351897,0.9622176885604858,0.8540035486221313,1.5440430641174316,0.9730560183525085,1.495978593826294,11.191452026367188,18.00453758239746,0.0,0.03851456567645073,0.0016644764903292711,1
0,245,1.125,0.996638834476471,0.9946412384273257,0.9946412384273257,0.9624077081680298,0.8542640209197998,1.543921709060669,0.9747664928436279,1.4960153102874756,11.188149452209473,18.00319480895996,0.0,0.038317106664180756,0.001619760331686332,1
0,250,1.125,0.9967776536941528,0.9948614616240353,0.9948614616240353,0.9625903964042664,0.8545143008232117,1.5438058376312256,0.97642982006073,1.496048927307129,11.184896469116211,18.00176239013672,0.0,0.03812729939818382,0.0015749999999999994,1
0,255,1.125,0.9969108700752258,0.9950728943072678,0.9950728943072678,0.9627662301063538,0.8547543287277222,1.5436959266662598,0.9780457615852356,1.4960789680480957,11.181697845458984,18.000253677368164,0.0,0.037944648414850235,0.0015302396683136664,1
0,260,1.125,0.9970384836196899,0.9952755185949675,0.9952755185949675,0.9629355072975159,0.8549838662147522,1.5435911417007446,0.9796144962310791,1.4961055517196655,11.178553581237793,17.99867057800293,0.0,0.03776884078979492,0.0014855235096707282,1
0,265,1.125,0.9971606731414795,0.9954696039781691,0.9954696039781691,0.9630981087684631,0.8552035689353943,1.5434907674789429,0.981136679649353,1.496129035949707,11.17546558380127,17.997007369995117,0.0,0.037599995732307434,0.0014408956535211165,1
0,270,1.125,0.9972777366638184,0.9956556192565582,0.9956556192565582,0.963254451751709,0.8554130792617798,1.5433952808380127,0.9826120734214783,1.4961493015289307,11.172436714172363,17.995277404785156,0.0,0.03743767365813255,0.0013964001421708661,1
0,275,1.125,0.9973897337913513,0.9958336458683806,0.9958336458683806,0.9634044170379639,0.8556129932403564,1.5433039665222168,0.9840412139892578,1.4961668252944946,11.169464111328125,17.99346923828125,0.0,0.03728200122714043,0.0013520808873176706,1
0,280,1.125,0.9974969029426575,0.9960040552575851,0.9960040552575851,0.9635484218597412,0.855803370475769,1.5432167053222656,0.9854242205619812,1.4961814880371094,11.166555404663086,17.99160385131836,0.0,0.03713253512978554,0.001307981626715342,1
0,285,1.125,0.9975994825363159,0.9961672182643669,0.9961672182643669,0.9636866450309753,0.8559841513633728,1.5431331396102905,0.9867615699768066,1.496193289756775,11.16370964050293,17.98968505859375,0.0,0.03698909282684326,0.0012641458810099262,1
0,290,1.125,0.9976974725723267,0.9963231268525113,0.9963231268525113,0.9638190865516663,0.8561556935310364,1.5430530309677124,0.9880532622337341,1.4962025880813599,11.160928726196289,17.98771858215332,0.0,0.0368516705930233,0.0012206169107900815,1
0,295,1.125,0.997791051864624,0.9964720620230172,0.9964720620230172,0.9639458656311035,0.8563187122344971,1.5429767370224,0.9892999529838562,1.4962098598480225,11.158214569091797,17.985706329345703,0.0,0.036720141768455505,0.0011774376738940974,1
0,300,1.125,0.9978804588317871,0.9966143940651276,0.9966143940651276,0.9640673398971558,0.8564729690551758,1.5429034233093262,0.990501880645752,1.496214747428894,11.15556812286377,17.983659744262695,0.0,0.03659413382411003,0.0011346507830156994,1
0,305,1.125,0.9979656934738159,0.99675011901628,0.99675011901628,0.964183509349823,0.8566187024116516,1.5428333282470703,0.9916595816612244,1.4962174892425537,11.152989387512207,17.98158836364746,0.0,0.03647363930940628,0.0010922984636504596,1
0,310,1.125,0.9980470538139343,0.9968797066153341,0.9968797066153341,0.9642946720123291,0.8567566871643066,1.5427662134170532,0.9927734136581421,1.4962185621261597,11.150483131408691,17.9794979095459,0.0,0.03635835647583008,0.0010504225124243342,1
0,315,1.125,0.9981246590614319,0.9970033433106485,0.9970033433106485,0.9644007682800293,0.8568868637084961,1.5427021980285645,0.9938439130783081,1.4962178468704224,11.148048400878906,17.977392196655273,0.0,0.0362483374774456,0.0010090642558454378,1
0,320,1.125,0.998198390007019,0.9971208334233926,0.9971208334233926,0.9645019769668579,0.8570099472999573,1.542641043663025,0.9948716759681702,1.4962159395217896,11.1456880569458,17.975278854370117,0.0,0.03614339604973793,0.000968264509519772,1
0,325,1.125,0.9982687830924988,0.9972330264444567,0.9972330264444567,0.9645986557006836,0.8571254014968872,1.5425819158554077,0.9958574175834656,1.496212363243103,11.143402099609375,17.973175048828125,0.0,0.036043163388967514,0.0009280635378711465,1
0,330,1.125,0.9983356595039368,0.997339638339428,0.997339638339428,0.9646909236907959,0.8572340607643127,1.5425260066986084,0.9968015551567078,1.496207356452942,11.141188621520996,17.971078872680664,0.0,0.035947516560554504,0.0008885010144050569,1
0,335,1.125,0.9983992576599121,0.9974410437241868,0.9974410437241868,0.9647786021232605,0.8573364615440369,1.5424726009368896,0.9977051019668579,1.4962016344070435,11.139053344726562,17.968996047973633,0.0,0.03585663065314293,0.0008496159825557221,1
0,340,1.125,0.9984595775604248,0.9975372374285987,0.9975372374285987,0.9648618698120117,0.8574324250221252,1.5424211025238037,0.9985687732696533,1.4961949586868286,11.136991500854492,17.966941833496094,0.0,0.03577032685279846,0.0008114468171549313,1
0,345,1.125,0.998516857624054,0.9976286021273555,0.9976286021273555,0.964941143989563,0.8575226068496704,1.542372703552246,0.9993929266929626,1.496187448501587,11.135007858276367,17.96491813659668,0.0,0.03568816930055618,0.0007740311865607151,1
0,350,1.125,0.9985710382461548,0.9977150344461005,0.9977150344461005,0.9650163650512695,0.8576070666313171,1.5423258543014526,1.0001788139343262,1.496179461479187,11.133099555969238,17.962923049926758,0.0,0.03561021760106087,0.0007374060154832277,1
0,355,1.125,0.998622477054596,0.9977971074738902,0.9977971074738902,0.9650877714157104,0.8576864004135132,1.5422816276550293,1.0009269714355469,1.4961707592010498,11.131266593933105,17.96097183227539,0.0,0.03553622588515282,0.0007016074485445107,1
0,360,1.125,0.9986710548400879,0.9978746261318822,0.9978746261318822,0.965155303478241,0.8577602505683899,1.5422393083572388,1.001638650894165,1.496161699295044,11.129511833190918,17.959068298339844,0.0,0.03546625375747681,0.0006666708146081193,1
0,365,1.125,0.9987170100212097,0.9979479707757467,0.9979479707757467,0.9652193784713745,0.8578293323516846,1.5421992540359497,1.0023143291473389,1.4961521625518799,11.127830505371094,17.95720863342285,0.0,0.035399869084358215,0.0006326305919137983,1
0,370,1.125,0.998760461807251,0.9980173294665177,0.9980173294665177,0.9652798175811768,0.8578940629959106,1.542161226272583,1.002955436706543,1.4961426258087158,11.12622356414795,17.955408096313477,0.0,0.03533725440502167,0.0005995203740516214,1
0,375,1.125,0.9988014101982117,0.998082699899246,0.998082699899246,0.9653370976448059,0.8579542636871338,1.5421249866485596,1.0035626888275146,1.496132731437683,11.1246919631958,17.953657150268555,0.0,0.03527791425585747,0.0005673728368091719,1
0,380,1.125,0.9988399744033813,0.9981442725677775,0.9981442725677775,0.9653909206390381,0.8580107688903809,1.5420910120010376,1.0041369199752808,1.4961230754852295,11.1232328414917,17.95197105407715,0.0,0.03522216156125069,0.0005362197059244902,1
0,385,1.125,0.9988762736320496,0.9982022344098416,0.9982022344098416,0.9654417634010315,0.858062744140625,1.5420584678649902,1.004679560661316,1.4961130619049072,11.121845245361328,17.950347900390625,0.0,0.03516949713230133,0.0005060917257765967,1
0,390,1.125,0.9989104866981506,0.9982568724603306,0.9982568724603306,0.9654895663261414,0.8581117987632751,1.5420281887054443,1.0051912069320679,1.4961035251617432,11.120529174804688,17.94878578186035,0.0,0.03511998429894447,0.0004770186290445018,1
0,395,1.125,0.998942494392395,0.9983079927217452,0.9983079927217452,0.965534508228302,0.8581572771072388,1.541999340057373,1.0056737661361694,1.496093988418579,11.119278907775879,17.947280883789062,0.0,0.03507343679666519,0.00044902910736464234,1
0,400,1.125,0.9989725947380066,0.9983560709213537,0.9983560709213537,0.965576708316803,0.8581992387771606,1.5419719219207764,1.0061275959014893,1.496084451675415,11.118098258972168,17.945850372314453,0.0,0.035029731690883636,0.0004221507830157011,1
0,405,1.125,0.9990007877349854,0.9984011076376221,0.9984011076376221,0.9656162858009338,0.8582383990287781,1.541946530342102,1.006554365158081,1.4960753917694092,11.116979598999023,17.944475173950195,0.0,0.03498874232172966,0.0003964101816587505,1
0,410,1.125,0.9990271925926208,0.9984432915547697,0.9984432915547697,0.9656532406806946,0.8582750558853149,1.541922688484192,1.0069549083709717,1.496066689491272,11.115923881530762,17.943174362182617,0.0,0.03495047241449356,0.00037183270615962936,1
0,415,1.125,0.9990519285202026,0.9984828110293124,0.9984828110293124,0.9656880497932434,0.8583086729049683,1.5418996810913086,1.007331132888794,1.4960579872131348,11.114930152893066,17.941940307617188,0.0,0.03491442650556564,0.00034844261151938116,1
0,420,1.125,0.9990750551223755,0.9985197635225106,0.9985197635225106,0.9657205939292908,0.8583401441574097,1.5418787002563477,1.0076831579208374,1.4960496425628662,11.113993644714355,17.940759658813477,0.0,0.03488072752952576,0.0003262629809374951,1
0,425,1.125,0.9990966320037842,0.998554241651664,0.998554241651664,0.9657509326934814,0.8583693504333496,1.5418587923049927,1.0080128908157349,1.4960418939590454,11.113112449645996,17.93964385986328,0.0,0.03484931215643883,0.0003053157030315765,1
0,430,1.125,0.9991167783737183,0.9985864356729679,0.9985864356729679,0.9657792448997498,0.8583963513374329,1.5418399572372437,1.0083221197128296,1.4960342645645142,11.112283706665039,17.93858528137207,0.0,0.03481999412178993,0.0002856214502359229,1
0,435,1.125,0.9991356730461121,0.9986166325097995,0.9986166325097995,0.9658058881759644,0.8584215044975281,1.5418227910995483,1.0086110830307007,1.496026873588562,11.111503601074219,17.937585830688477,0.0,0.03479240834712982,0.0002671996584003273,1
0,440,1.125,0.9991532564163208,0.998644734160796,0.998644734160796,0.9658306241035461,0.8584448099136353,1.5418062210083008,1.008881688117981,1.496019959449768,11.110771179199219,17.936643600463867,0.0,0.034766796976327896,0.00025006850760924207,1
0,445,1.125,0.9991697669029236,0.9986711223223644,0.9986711223223644,0.9658538699150085,0.8584663271903992,1.54179048538208,1.009135365486145,1.4960132837295532,11.11008358001709,17.935747146606445,0.0,0.034742727875709534,0.0002342449042402292,1
0,450,1.125,0.9991852045059204,0.9986957976547026,0.9986957976547026,0.9658756852149963,0.858486533164978,1.5417760610580444,1.0093731880187988,1.496006965637207,11.109435081481934,17.934904098510742,0.0,0.03472014144062996,0.0002197444642794065,1
0,455,1.125,0.9991997480392456,0.9987190462390989,0.9987190462390989,0.9658960700035095,0.8585057258605957,1.5417630672454834,1.0095962285995483,1.49600088596344,11.108823776245117,17.934101104736328,0.0,0.03469903767108917,0.00020658149791035637,1
0,460,1.125,0.9992132782936096,0.9987406736581049,0.9987406736581049,0.9659152626991272,0.8585230708122253,1.5417497158050537,1.0098068714141846,1.495995044708252,11.108245849609375,17.9333438873291,0.0,0.034679166972637177,0.0001947689953917009,1
0,465,1.125,0.9992261528968811,0.9987612554715308,0.9987612554715308,0.9659333825111389,0.8585397601127625,1.5417377948760986,1.0100057125091553,1.4959895610809326,11.107697486877441,17.9326171875,0.0,0.03466041013598442,0.00018431861423728521,1
0,470,1.125,0.9992383718490601,0.9987807895082562,0.9987807895082562,0.965950608253479,0.8585553765296936,1.5417262315750122,1.0101943016052246,1.4959841966629028,11.107175827026367,17.931930541992188,0.0,0.034642577171325684,0.00017524066771161867,1
0,475,1.125,0.999250054359436,0.9987994666641881,0.9987994666641881,0.965967059135437,0.8585702776908875,1.541715145111084,1.0103741884231567,1.4959789514541626,11.106677055358887,17.931264877319336,0.0,0.034625545144081116,0.00016754411465192892,1
0,480,1.125,0.9992611408233643,0.998817191230113,0.998817191230113,0.9659826159477234,0.8585845232009888,1.5417044162750244,1.0105468034744263,1.495974063873291,11.106196403503418,17.930620193481445,0.0,0.034609440714120865,0.00016123655062686923,1
0,485,1.125,0.9992719888687134,0.9988345363417197,0.9988345363417197,0.9659978747367859,0.8585983514785767,1.5416945219039917,1.0107133388519287,1.4959691762924194,11.105731964111328,17.929994583129883,0.0,0.034593645483255386,0.00015632420044061102,1
0,490,1.125,0.9992824196815491,0.9988512136549111,0.9988512136549111,0.9660125374794006,0.8586114645004272,1.5416842699050903,1.0108757019042969,1.4959642887115479,11.105277061462402,17.92938804626465,0.0,0.034578464925289154,0.00015281191198971303,1
0,495,1.125,0.9992926120758057,0.9988675105769952,0.9988675105769952,0.9660269021987915,0.8586243391036987,1.5416743755340576,1.0110350847244263,1.4959596395492554,11.104829788208008,17.928783416748047,0.0,0.03456359729170799,0.00015070315147883249,1
0,500,1.125,0.9993027448654175,0.9988837132741571,0.9988837132741571,0.9660412669181824,0.8586372137069702,1.5416648387908936,1.011192798614502,1.4959548711776733,11.10438346862793,17.92817497253418,0.0,0.03454872593283653,0.00015000000000000001,1
