restart,iteration,tau,q3,q3_per_octave,objective_score,smooth_peak_score,critical_fraction,scale_ratio,local_reynolds_ratio,source_l3,source_concentration,source_i4,penalty,loss,learning_rate,feasible
0,0,1.125,0.9993027448654175,0.998883713672753,0.998883713672753,0.9819405674934387,0.8586373925209045,1.5416650772094727,1.0111926794052124,1.4959548711776733,11.104384422302246,17.928176879882812,0.0,0.01822449453175068,0.0015,1
0,5,1.125,0.9997109174728394,0.9995347586591415,0.9995347586591415,0.9823191165924072,0.8559709191322327,1.538266658782959,1.0158520936965942,1.4936025142669678,11.058131217956543,17.76211166381836,0.0,0.017839057371020317,0.0014992825599106868,1
0,10,1.125,0.9999402165412903,0.9999035066134568,0.9999035066134568,0.9826008081436157,0.853532075881958,1.5363945960998535,1.0181422233581543,1.4914790391921997,11.023025512695312,17.615150451660156,0.0,0.017552336677908897,0.0014971316844716082,1
0,15,1.125,1.0000956058502197,1.0001546972071764,1.0001546972071764,0.9828332662582397,0.8513170480728149,1.5347859859466553,1.020378589630127,1.4897184371948242,10.995116233825684,17.493587493896484,0.0,0.017315790057182312,0.0014935517052596537,1
0,20,1.15,1.0003865957260132,1.0006237539375051,1.0006237539375051,0.9830365180969238,0.854429304599762,1.5367285013198853,1.0291205644607544,1.4883326292037964,10.975262641906738,17.397613525390625,0.0,0.017109010368585587,0.0014885498318765236,1
0,25,1.15,1.000605821609497,1.0009790328799029,1.0009790328799029,0.9832214713096619,0.853522539138794,1.535715937614441,1.0308328866958618,1.4873192310333252,10.961996078491211,17.32684898376465,0.0,0.01692088320851326,0.0014821361374295495,1
0,30,1.15,1.0007847547531128,1.0012696436429678,1.0012696436429678,0.9833948612213135,0.8529545664787292,1.5350017547607422,1.0324997901916504,1.4866359233856201,10.952371597290039,17.277952194213867,0.0,0.016744550317525864,0.001474323538245796,1
0,35,1.15,1.000933051109314,1.0015107661596436,1.0015107661596436,0.9835599064826965,0.8526777625083923,1.5345115661621094,1.0341325998306274,1.4862029552459717,10.94566822052002,17.245386123657227,0.0,0.016576731577515602,0.0014651277678602976,1
0,40,1.15,1.001063346862793,1.0017228054496679,1.0017228054496679,0.9837190508842468,0.852624237537384,1.5341308116912842,1.035767674446106,1.4859442710876465,10.940969467163086,17.224092483520508,0.0,0.016414940357208252,0.0014545673453308134,1
0,45,1.15,1.0011852979660034,1.0019214331424846,1.0019214331424846,0.983873188495636,0.852682888507843,1.5337985754013062,1.037511944770813,1.4858038425445557,10.93686294555664,17.210432052612305,0.0,0.01625826396048069,0.0014426635379429092,1
0,50,1.15,1.0012972354888916,1.0021037172488967,1.0021037172488967,0.9840230345726013,0.8528159856796265,1.5335636138916016,1.0391781330108643,1.4857375621795654,10.933136940002441,17.201704025268555,0.0,0.016105972230434418,0.001429440318380474,1
0,55,1.15,1.0014021396636963,1.002274579300512,1.002274579300512,0.9841686487197876,0.8529981970787048,1.533371925354004,1.0407923460006714,1.4857088327407837,10.929430961608887,17.195457458496094,0.0,0.01595800556242466,0.0014149243164479264,1
0,60,1.15,1.001503825187683,1.0024403152116053,1.0024403152116053,0.9843101501464844,0.8531924486160278,1.5331834554672241,1.0424460172653198,1.485695481300354,10.925352096557617,17.190235137939453,0.0,0.015814239159226418,0.0013991447654413303,1
0,65,1.15,1.0016006231307983,1.002598066080001,1.002598066080001,0.9844477772712708,0.8533851504325867,1.5330336093902588,1.0440623760223389,1.485686182975769,10.921209335327148,17.18549346923828,0.0,0.015674427151679993,0.0013821334432764288,1
0,70,1.15,1.001693844795227,1.0027500162145537,1.0027500162145537,0.9845819473266602,0.8535578846931458,1.5329011678695679,1.0456490516662598,1.4856717586517334,10.917129516601562,17.180707931518555,0.0,0.01553814671933651,0.001363924608492151,1
0,75,1.15,1.0017846822738647,1.002898186751973,1.002898186751973,0.9847123026847839,0.853704035282135,1.5327633619308472,1.0472252368927002,1.485647439956665,10.913076400756836,17.175512313842773,0.0,0.01540575921535492,0.001344554931258472,1
0,80,1.15,1.0018724203109741,1.0030413720039104,1.0030413720039104,0.9848389625549316,0.853832483291626,1.5326296091079712,1.0487562417984009,1.4856122732162476,10.909092903137207,17.16986656188965,0.0,0.015277140773832798,0.0013240634195275734,1
0,85,1.15,1.0019572973251343,1.0031799564941075,1.0031799564941075,0.9849621653556824,0.8539418578147888,1.5324991941452026,1.0502568483352661,1.4855678081512451,10.905074119567871,17.163843154907227,0.0,0.015152049250900745,0.0013024913404770168,1
0,90,1.15,1.0020394325256348,1.003314142368573,1.003314142368573,0.9850817322731018,0.8540295958518982,1.5323693752288818,1.0517451763153076,1.4855149984359741,10.900965690612793,17.157487869262695,0.0,0.015030664391815662,0.0012798821374031416,1
0,95,1.15,1.0021185874938965,1.0034435180588321,1.0034435180588321,0.9851978421211243,0.8541030287742615,1.5322439670562744,1.0532013177871704,1.4854549169540405,10.89683723449707,17.15086555480957,0.0,0.01491280272603035,0.0012562813422320456,1
0,100,1.15,1.0021952390670776,1.0035688603611777,1.0035688603611777,0.9853106737136841,0.8541648983955383,1.5321216583251953,1.0546207427978516,1.4853893518447876,10.8927001953125,17.14405632019043,0.0,0.014798282645642757,0.0012317364838243482,1
0,105,1.15,1.0022692680358887,1.0036899639181593,1.0036899639181593,0.9854200482368469,0.8542162179946899,1.53200364112854,1.0560028553009033,1.48531973361969,10.888588905334473,17.137147903442383,0.0,0.014687283895909786,0.0012062969922583876,1
0,110,1.15,1.0023407936096191,1.0038070160756651,1.0038070160756651,0.9855260252952576,0.8542591333389282,1.5318901538848877,1.0573453903198242,1.4852473735809326,10.88454818725586,17.130203247070312,0.0,0.014579744078218937,0.0011800140992846238,1
0,115,1.15,1.0024096965789795,1.0039198312874034,1.0039198312874034,0.985628604888916,0.8542934656143188,1.5317789316177368,1.0586515665054321,1.4851728677749634,10.880572319030762,17.12325096130371,0.0,0.014475664123892784,0.0011529407351517091,1
0,120,1.15,1.0024760961532593,1.004028593130361,1.004028593130361,0.9857276678085327,0.8543211221694946,1.5316710472106934,1.0599199533462524,1.485097050666809,10.876651763916016,17.116321563720703,0.0,0.01437516137957573,0.0011251314220120125,1
0,125,1.15,1.002540111541748,1.004133484746621,1.004133484746621,0.9858235716819763,0.8543434739112854,1.5315675735473633,1.0611481666564941,1.4850202798843384,10.872788429260254,17.10942840576172,0.0,0.014277873560786247,0.0010966421641212612,1
0,130,1.15,1.0026016235351562,1.0042343214611402,1.0042343214611402,0.985916018486023,0.8543598055839539,1.5314663648605347,1.0623385906219482,1.48494291305542,10.86898422241211,17.102584838867188,0.0,0.014184101484715939,0.0010675303350534213,1
0,135,1.15,1.002661108970642,1.0043318703799868,1.0043318703799868,0.9860054850578308,0.8543709516525269,1.531368374824524,1.063490390777588,1.4848649501800537,10.865250587463379,17.095809936523438,0.0,0.014093361794948578,0.0010378545621579577,1
