tau,total_energy_fraction,total_critical_fraction,C0_fraction,E0_fraction,N0,minority0,scale0,Rinf0,concentration0,Q3_0,Q8_0,Q16_0,C1_fraction,E1_fraction,N1,minority1,scale1,Rinf1,concentration1,Q3_1,Q8_1,Q16_1,C2_fraction,E2_fraction,N2,minority2,scale2,Rinf2,concentration2,Q3_2,Q8_2,Q16_2
0.31,0.9766384571009848,1.0971957086854132,0.7164796237039164,0.7231015597557039,6.746875751517745,0.41332673832635275,0.990842315353289,0.932169250122897,16.21837771303596,0.8583544516894897,0.8929200882979211,0.9151940981563469,0.3572039898118817,0.24173896054390653,10.061617833840971,0.4131069844458133,1.4776434423651936,0.6720452522786997,30.158003314793792,0.6282306752176032,0.6095996454436479,0.6326818167314099,0.020842520601559826,0.007477070560537093,18.98090551362024,0.4327001699990053,2.787524931430186,0.06654456618884907,32.03121117858782,0.11019006275109942,0.07423837492300049,0.06887065304886268
0.3125,0.9764149603511091,1.09860260160921,0.7134189034175834,0.7200503689685119,6.746521399802928,0.41355621783488183,0.990790275463051,0.9305957837575531,16.22441770700865,0.8563674968161453,0.8909506240994483,0.9133963062715853,0.36108299603872024,0.2443105631027793,10.063822295693875,0.41301028193537237,1.4779671883725136,0.6754840112388696,30.158968636236647,0.6314010631686158,0.6126435130495077,0.6359995576704012,0.021354747121905677,0.007654544079951819,18.996485983721968,0.4330503464013123,2.789813070361219,0.06697004093636241,31.886272006360002,0.11145124529844233,0.07493526620277326,0.06945558161610565
0.315,0.9761906770241013,1.100012089814421,0.7103638125379879,0.7170040149409878,6.746171985245348,0.41378757702422747,0.9907389606409019,0.9290035213502121,16.2301879820072,0.8543772035504319,0.8889749236372915,0.9115897085809986,0.3649518701023601,0.24687408211652592,10.066030965872447,0.41291538692417246,1.4782915524121354,0.6788528499954509,30.158221967565474,0.6345417497724973,0.615656303534419,0.639282362809842,0.021871987446497435,0.007833570052794015,19.011950870462698,0.4334005014390665,2.7920842347859405,0.06741101627139878,31.753183039509732,0.11270652513140468,0.07562621568028763,0.07003386219767183
0.3175,0.9759656033744416,1.101424020914658,0.7073145936532639,0.7139627460730374,6.74582754477577,0.41402077383358266,0.9906883763104729,0.9274486973943323,16.236668694734615,0.8523837454846278,0.8869931786449284,0.9097744836370361,0.36881029823381667,0.24942930514224151,10.068243938985747,0.4128222982965076,1.478616548378291,0.6821519823510731,30.155790063741133,0.6376529347918142,0.6186381352752153,0.6425302581851401,0.02239412801468178,0.0080141062431641,19.027302722593696,0.4337506730455986,2.7943387990125035,0.06794373863076691,31.667129291093218,0.11395577877651263,0.0763112818145519,0.07060556830140156
0.32,0.9757397357050198,1.1028382441849696,0.7042714832409385,0.710926804770653,6.745488114573682,0.41425576535592473,0.990638527785063,0.9259578139493085,16.244326597811437,0.8503872934113101,0.8850055776171951,0.9079508076482202,0.3726579757084353,0.2519760260389891,10.070461306648811,0.41273101479121926,1.4789421897255124,0.6853860322214775,30.151892652074174,0.6407348193418646,0.6215891288614355,0.6457432749252588,0.022921055167279884,0.008196110461334684,19.042544118711326,0.43410089341488456,2.796577141732097,0.0684556553598684,31.574754050047254,0.11519889341063559,0.07699052990262037,0.07117078291663646
0.3225,0.9755130703669309,1.1042546105780526,0.7012347117420025,0.7078964275150313,6.745153730070711,0.4144925078506451,0.9905894202681403,0.9244485453059436,16.251719205976663,0.8483880153417032,0.8830123058260622,0.9061188544358332,0.3764946066404665,0.25451404483699724,10.07268315710516,0.4126415350109874,1.4792684894131929,0.6887720459858417,30.15604510764752,0.6437876057396643,0.6245094069724845,0.6489214491182977,0.023452655341591643,0.008379540629681409,19.057677661924735,0.43445118909930885,2.7987996452358406,0.06894707713917617,31.4764181641332,0.11643576675624481,0.07766403152323045,0.07172959821554764
0.325,0.9752856037592763,1.1056729727394978,0.6982045036361311,0.7048718449329157,6.744824425954209,0.41473095675638644,0.99054105885387,0.9229211673049158,16.25884716665669,0.8463860765249338,0.8810135453371816,0.9042787953925642,0.3803199037778001,0.257043167606928,10.074909574878154,0.41255385743162803,1.4795954598543841,0.692083593484238,30.15825808392725,0.6468114973674809,0.627399094256375,0.6520648216778684,0.023988815259866413,0.00856435484637379,19.072705974501336,0.43480158112196965,2.801006694628428,0.06941830760165933,31.37246066470442,0.1176663068695594,0.07833186397676258,0.0722821152171599
0.3275,0.9750573323289685,1.1070931850220698,0.6951810775179593,0.70185328186806,6.744500236171066,0.41497106670407824,0.9904934485276726,0.921375954660542,16.265711147499875,0.8443816394681504,0.8790094750271693,0.9024307994431645,0.3841335882972188,0.25956320632941,10.077140640450756,0.41246798041137916,1.4799231128687684,0.6953208948399268,30.15856060257119,0.6498066985357751,0.6302583172104047,0.6551734382107219,0.02452942211084315,0.00875051144671022,19.087631692501592,0.4351520851017481,2.8031986770401924,0.06986964168324696,31.26319925736054,0.11889043192607715,0.07899410972503092,0.07282844341452174
0.33,0.9748282525705382,1.1085151034990441,0.6921646461743268,0.6988409574537325,6.74418119393174,0.41521279153016266,0.990446594166817,0.9198131808856933,16.272311835460613,0.8423748639574646,0.8770002706015999,0.9005750330071571,0.38793538960050644,0.26207397876501676,10.079376429973198,0.4123839022001551,1.4802514596397256,0.6984841882989294,30.156981389108932,0.6527734143477438,0.6330872040641022,0.6582473488860666,0.025074363724004147,0.008937969061994542,19.102457460414588,0.4355027113895105,2.8053759808392877,0.07030136440156057,31.1489309718913,0.12010807006063558,0.0796508558343686,0.07336870036637963
0.3325,0.9745983610259482,1.1099385859765958,0.6891554166624054,0.6958350851861739,6.743867331714494,0.41545608428999886,0.9904005005410425,0.9182331182177123,16.278649935865246,0.8403659070796748,0.8749861046136888,0.898711659963638,0.39172504511173045,0.2645753083248617,10.081617014998018,0.41230162094875294,1.48058051067542,0.7015737294804385,30.153548868972397,0.655711850576943,0.6358858846647607,0.6612866083069796,0.025623528736228456,0.009126686675864675,19.11718592580581,0.43585346521396,2.8075389948456677,0.07075122466859418,31.046377208502477,0.12131915928128587,0.08030219342538703,0.07390301125558181
