tau,total_energy_fraction,total_critical_fraction,C0_fraction,E0_fraction,N0,minority0,scale0,Rinf0,concentration0,Q3_0,Q8_0,Q16_0,C1_fraction,E1_fraction,N1,minority1,scale1,Rinf1,concentration1,Q3_1,Q8_1,Q16_1
0.0,1.0,1.0,1.0,1.0,6.465486640239153,0.3681210446747663,1.0,1.0,12.225505060972356,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0025,0.9999673234008964,0.9999510708526328,0.9999332616426604,0.9999556777856569,6.465341702542124,0.36811846529520237,0.9999775828634264,1.0004699744271706,12.231247607084649,1.0003502934777353,1.0009915766093338,1.0009048930823636,1.7725306617307113e-05,1.1470423086268933e-05,9.991151352170343,0.40950300307701404,1.5453053896962006,0.0049851695435411065,27.80810173391421,0.004710642959167547,0.004933072929083194,0.0050075882358439055
0.005,0.999934648370731,0.999912867687795,0.9998415605912923,0.9998880080029433,6.4651863014841116,0.36811582433670825,0.9999535473860278,1.0009647393085366,12.237416297253864,1.0006855215270256,1.00196306728097,1.0017874338179205,7.097061997176287e-05,4.593928382607406e-05,9.988392440207893,0.4092882538716434,1.5448786759597157,0.009971272091797809,27.785591432878004,0.009427837639690358,0.009872105425443183,0.010019107532846504
0.0075,0.9999019740104628,0.9998854136516111,0.9997248202021378,0.9997969072740719,6.465020467562349,0.3681131435952667,0.9999278982847319,1.0015844169440506,12.245236004144607,1.0010055990399092,1.0029143804004983,1.0026477431247838,0.00015983315957964687,0.00010348808751759873,9.985682243414576,0.4090743131381524,1.544459496871718,0.014955972670571046,27.75957517957297,0.014151148813367714,0.01481653192011644,0.015034063365230525
0.01,0.9998692994199646,0.9998687307413375,0.9995829701625067,0.9996822980828303,6.464844232803224,0.36811044494423145,0.9999006405129769,1.002162183445824,12.252668001944809,1.001310444401131,1.0038454303603337,1.0034859517754768,0.0002844010244111394,0.00018419183166687035,9.983021544224563,0.4088612047228651,1.5440479734492654,0.01993693988048514,27.73006677633726,0.01888014407183516,0.01976579348896855,0.020051978127389264
0.0125,0.9998366236980482,0.9998628398020759,0.9994159465085035,0.999544108797184,6.464657630735767,0.3681077503248463,0.9998717792566105,1.0026979838024395,12.25971234907528,1.0015999795033375,1.0047561375207865,1.0043022001511168,0.0004447532454353494,0.00028811901056202417,9.980411084142014,0.408648950789679,1.5436442203788774,0.024911848240395544,27.697081771104017,0.023614393961211008,0.0247193380743064,0.02507239126826686
0.015,0.9998039459424892,0.9998677605239155,0.9992236916385782,0.9993822736879807,6.464460696364832,0.36810508173672085,0.9998413199297428,1.003191772733171,12.266369173573379,1.0018741297601326,1.0056464281671602,1.0050966379799555,0.0006409598403303638,0.00041533162308642904,9.977851563022956,0.4084375718177436,1.5432483459054651,0.02987838053225109,27.6606374544055,0.028353472110989507,0.029676620699847212,0.03009485937790713
0.0175,0.9997712652500549,0.9998835114394921,0.9990061543229117,0.9991967329437597,6.464253466144019,0.3681024612282738,0.9998092681705567,1.0036435147043237,12.272638672975633,1.0021328241170497,1.0065162344629894,1.0058694240603572,0.0008730818701007625,0.0005658851836666129,9.975343638431692,0.40822708660559,1.542860451732789,0.03483423014417904,27.620752855133972,0.033096955356387306,0.03463710367881395,0.035118956224881745
0.02,0.9997385807165278,0.9999101099219581,0.9987632897086555,0.998987432681673,6.464035977948377,0.36809991088715394,0.9997756298370881,1.0040531839408138,12.278521114182348,1.0023759950604232,1.0073654943995154,1.0066207259683169,0.0011411714973624191,0.000739828736254887,9.972887925073067,0.40801751228166827,1.5424806329356484,0.03977710340856169,27.577448735064003,0.03784442385274118,0.039600256814899766,0.04014427274352186
0.0225,0.999705891436736,0.9999475721833481,0.9984950593210375,0.9987543249545309,6.463808271046908,0.3680974528306469,0.9997404110029708,1.0044207644329457,12.284016833303742,1.0026035786238907,1.0081941517415112,1.0073507197496987,0.0014452720460726694,0.0009372048712509325,9.970484994301774,0.4078088643212231,1.5421089778839872,0.044704721931881033,27.530747582142233,0.0425954611818741,0.044565557595818574,0.04517041697011759
