tau,total_energy_fraction,total_critical_fraction,C0_fraction,E0_fraction,N0,minority0,scale0,Rinf0,concentration0,Q3_0,Q8_0,Q16_0,C1_fraction,E1_fraction,N1,minority1,scale1,Rinf1,concentration1,Q3_1,Q8_1,Q16_1
0.0,1.0,1.0,1.0,1.0,6.465486640239153,0.3681210446747663,1.0,1.0,12.225505060972356,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0025,0.9999959153580986,0.9999819956620389,0.9999641852962322,0.9999842690108255,6.465356787208046,0.36811850293159787,0.999979915969465,1.0004823062231873,12.231252047528825,1.0003643838181662,1.0010043617186353,1.0009173550117607,1.772645997807078e-05,1.1471150007884446e-05,9.991168286368481,0.4095027715467228,1.5453080088645759,0.0049853342970709175,27.808186752435955,0.004710797919479843,0.004933233635493104,0.00500775093569866
0.005,0.9999918307784178,0.999974716882731,0.9999034005326943,0.9999451845480711,6.465216471436533,0.3681158986972621,0.9999582136940879,1.000989356394762,12.237424483041046,1.0007137145927822,1.0019886740276893,1.0018123884824517,7.097985347625492e-05,4.594510540799078e-05,9.988426194731145,0.40928778656763126,1.5448838966840217,0.009971930749940407,27.785760233183613,0.00942845775658705,0.009872748392364813,0.010019758185239529
0.0075,0.9999877461485558,0.9999781898126519,0.9998175651104344,0.9998826596057575,6.465065723258723,0.36811325379462145,0.9999348978655667,1.0016213592501935,12.245248251972159,1.0010479055480095,1.0029528431895132,1.0026852190578885,0.0001598643433783534,0.00010350775514644231,9.985732710568541,0.4090736059682281,1.5444673024951419,0.014957453445307837,27.759826220311602,0.014152544629634342,0.014817978822370676,0.015035526917413134
0.01,0.999983661355949,0.9999924394573811,0.9997066047482354,0.9997966130245208,6.464904574546737,0.3681105901263593,0.9999099734134793,1.002211456990851,12.252684266701788,1.0013668733896706,1.0038967814653308,1.0035359752696273,0.0002844749868797868,0.00018423849538692802,9.983088622661258,0.4088602537482351,1.5440583482965782,0.019939569506225423,27.730398213904277,0.018882626388694656,0.019768366002673735,0.02005457911294517
0.0125,0.9999795762878735,1.000017489674115,0.999570451502649,0.9996869695163364,6.464733058684311,0.36810792966551364,0.9998834455012015,1.0027595907806501,12.259732567362304,1.0016705383214404,1.004820407077867,1.004364795291491,0.0004448977845273109,0.00028821023152106215,9.980494679013901,0.4086477522262772,1.5436571497802571,0.02491595143864599,27.69749146249238,0.023618273751817027,0.024723357760285027,0.025076453705189322
0.015,0.9999754908314499,1.0000533631686976,0.9994090437838566,0.999553659685346,6.46455121054012,0.3681052944459657,0.9998553195217803,1.0032657115166481,12.266393263810045,1.0019588240588968,1.0057236441699793,1.0051718266803542,0.0006412097314814822,0.0004154893834372736,9.977951586122147,0.40843612203681423,1.5432638162180274,0.029884279480538945,27.661122960496023,0.02835906043553165,0.029682408889959953,0.030100706673093915
0.0175,0.9999714048736451,1.0001000814930703,0.9992223263673612,0.9993966200447923,6.464359066440815,0.36810270655289307,0.9998256010937645,1.0037297798477556,12.272666535518592,1.0022316578414898,1.006606422759407,1.0059572261012542,0.0008734788707439886,0.0005661358939457007,9.975460008314013,0.40822538213353177,1.542878450359775,0.034842243950339316,27.621311444422478,0.03310456327884562,0.034644981365316414,0.03512691108512834
0.02,0.9999673183012766,1.000157665043126,0.9990102504015281,0.9992157930300614,6.4641566641438475,0.3681001881131984,0.9997942960570009,1.0041517661886847,12.278552631454021,1.0024889704424065,1.0074686786897329,1.0067211590369278,0.001141764348109049,0.0007402032402603984,9.973020567166744,0.4080155497991547,1.542501148343236,0.0397875475914922,27.578077387822578,0.0378543623593198,0.03961054454291297,0.04015465709306665
0.0225,0.9999632310010155,1.0002261330569588,0.9987727734109852,0.9990111270078458,6.463944042810063,0.36809776128592114,0.9997614104683955,1.0045316507290953,12.28405186993165,1.0027306961760656,1.0083103535776727,1.007463799481941,0.0014461164686160885,0.0009377384484444098,9.970633841000508,0.40780664066161704,1.542131999615686,0.04471790790986059,27.531442995011467,0.042608041101139534,0.04457857535900022,0.04518355187476545
